,,,,,,Tota,
Player,Pos,Squad,Comp,Age,90s,Cmp%,Prog
,,,,,,,
Bobby Reid\Bobby-Reid,MFDF,Fulham,eng Premier League,27,26.4,74.1,2.27
Pepe Reina\Pepe-Reina,GK,Lazio,it Serie A,37,29.0,81.6,0.03
Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,MFFW,Nice,fr Ligue 1,22,11.8,83.8,4.24
Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,FW,Lyon,fr Ligue 1,22,0.3,78.9,6.67
Reinier\Reinier,MFFW,Dortmund,de Bundesliga,18,2.9,88.5,1.72
Francisco Reis Ferreira\Francisco-Reis-Ferreira,DF,Valencia,es La Liga,23,2.0,88.2,2.00
Rocco Reitz\Rocco-Reitz,MF,M'Gladbach,de Bundesliga,18,0.7,81.4,4.29
Karim Rekik\Karim-Rekik,DF,Sevilla,es La Liga,25,7.3,88.8,3.29
Álex Remiro\Alex-Remiro,GK,Real Sociedad,es La Liga,25,38.0,71.1,0.03
Panagiotis Retsos\Panagiotis-Retsos,DF,Saint-Étienne,fr Ligue 1,21,3.0,86.1,3.00
Marco Reus\Marco-Reus,MFFW,Dortmund,de Bundesliga,31,25.3,79.8,3.99
Elvis Rexhbeçaj\Elvis-Rexhbecaj,MFFW,Köln,de Bundesliga,22,20.4,64.9,2.45
Oriol Rey\Oriol-Rey,MF,Valladolid,es La Liga,22,0.2,84.6,5.00
Gio Reyna\Gio-Reyna,FWMF,Dortmund,de Bundesliga,17,22.0,79.3,2.64
Baptiste Reynet\Baptiste-Reynet,GK,Nîmes,fr Ligue 1,29,38.0,67.4,0.03
Bryan Reynolds\Bryan-Reynolds,DF,Roma,it Serie A,19,3.1,84.4,1.61
Franck Ribéry\Franck-Ribery,FW,Fiorentina,it Serie A,37,23.9,86.4,3.85
Ricard\Ricard,DF,Atlético Madrid,es La Liga,20,0.3,70.0,0.00
Federico Ricci\Federico-Ricci,FW,Sassuolo,it Serie A,26,0.0,100.0,0
Giacomo Ricci\Giacomo-Ricci,DF,Parma,it Serie A,23,0.7,73.1,5.71
Matteo Ricci\Matteo-Ricci,MF,Spezia,it Serie A,26,24.8,85.2,6.98
Declan Rice\Declan-Rice,MF,West Ham,eng Premier League,21,32.0,86.2,2.94
Chris Richards\Chris-Richards,DF,Hoffenheim,de Bundesliga,20,10.5,87.8,3.43
Chris Richards\Chris-Richards,DF,Bayern Munich,de Bundesliga,20,1.0,90.8,9.00
Lewis Richardson\Lewis-Richardson,FWMF,Burnley,eng Premier League,17,0.0,0.0,0
Richarlison\Richarlison,FW,Everton,eng Premier League,23,31.8,69.2,1.32
Marco Richter\Marco-Richter,FWMF,Augsburg,de Bundesliga,22,15.7,59.7,2.48
Mikel Rico\Mikel-Rico,MF,Huesca,es La Liga,35,24.3,78.1,2.63
Sergio Rico\Sergio-Rico,GK,Paris S-G,fr Ligue 1,26,9.0,90.7,0.00
Jaïro Riedewald\Jairo-Riedewald,MF,Crystal Palace,eng Premier League,23,20.2,84.9,2.08
Emiliano Rigoni\Emiliano-Rigoni,MFFW,Elche,es La Liga,27,12.7,74.3,1.42
Tomás Rincón\Tomas-Rincon,MF,Torino,it Serie A,32,31.6,84.1,3.10
Luis Rioja\Luis-Rioja,MFDF,Alavés,es La Liga,26,23.2,67.0,1.72
Renaud Ripart\Renaud-Ripart,MFFW,Nîmes,fr Ligue 1,27,33.9,68.6,2.68
Andrea Rispoli\Andrea-Rispoli,DF,Crotone,it Serie A,31,7.2,70.4,3.75
Mihailo Ristić\Mihailo-Ristic,DF,Montpellier,fr Ligue 1,24,24.8,77.7,3.87
Matt Ritchie\Matt-Ritchie,DFMF,Newcastle Utd,eng Premier League,30,15.0,67.7,2.47
Maxence Rivera\Maxence-Rivera,MFFW,Saint-Étienne,fr Ligue 1,18,2.7,74.5,3.33
Emmanuel Rivière\Emmanuel-Riviere,FWMF,Crotone,it Serie A,30,7.1,76.4,0.85
Rober\Rober,DFMF,Levante,es La Liga,25,15.8,85.1,3.67
Roberto\Roberto,GK,Valladolid,es La Liga,34,13.0,48.7,0.00
Sergi Roberto\Sergi-Roberto,DFMF,Barcelona,es La Liga,28,10.5,90.2,4.19
Tyler Roberts\Tyler-Roberts,MFFW,Leeds United,eng Premier League,21,14.9,72.2,2.89
Andrew Robertson\Andrew-Robertson,DF,Liverpool,eng Premier League,26,37.6,79.9,7.05
Antonee Robinson\Antonee-Robinson,DF,Fulham,eng Premier League,22,24.0,72.6,3.63
Callum Robinson\Callum-Robinson,FWMF,West Brom,eng Premier League,25,17.3,70.9,1.27
Jack Robinson\Jack-Robinson,DF,Sheffield Utd,eng Premier League,26,9.7,80.6,2.06
Joel Robles\Joel-Robles,GK,Betis,es La Liga,30,18.0,62.8,0.06
Hal Robson-Kanu\Hal-Robson-Kanu,FWMF,West Brom,eng Premier League,31,6.2,74.4,1.45
Marc Roca\Marc-Roca,MF,Bayern Munich,de Bundesliga,23,2.0,90.2,7.50
Christopher Rocchia\Christopher-Rocchia,DF,Marseille,fr Ligue 1,22,0.2,93.3,0.00
Rubén Rochina\Ruben-Rochina,MF,Levante,es La Liga,29,15.6,72.1,5.38
Marek Rodák\Marek-Rodak,GK,Fulham,eng Premier League,23,2.0,80.4,0.00
Sebastian Rode\Sebastian-Rode,MF,Eint Frankfurt,de Bundesliga,29,18.1,83.9,4.81
Joe Rodon\Joe-Rodon,DF,Tottenham,eng Premier League,22,8.1,88.8,1.23
Rodri\Rodri,MF,Manchester City,eng Premier League,24,30.5,91.5,5.11
Rodrigo\Rodrigo,MFFW,Leeds United,eng Premier League,29,14.3,75.4,3.99
Rodrigo\Rodrigo,FWMF,Betis,es La Liga,20,6.0,84.6,3.67
Kévin Rodrigues\Kevin-Rodrigues,MFDF,Eibar,es La Liga,26,12.2,67.6,3.77
Óscar Rodríguez Arnaiz\Oscar-Rodriguez-Arnaiz,MFFW,Sevilla,es La Liga,22,5.7,76.0,3.16
Ángel Rodríguez\Angel-Rodriguez,FWMF,Getafe,es La Liga,33,15.3,66.7,0.65
Guido Rodríguez\Guido-Rodriguez,MF,Betis,es La Liga,26,31.8,85.2,2.96
James Rodríguez\James-Rodriguez,FWMF,Everton,eng Premier League,29,19.6,79.1,6.73
Jay Rodriguez\Jay-Rodriguez,FWMF,Burnley,eng Premier League,31,14.1,73.5,1.56
Miguel Rodríguez\Miguel-Rodriguez,FWMF,Celta Vigo,es La Liga,17,0.3,68.8,3.33
Ricardo Rodríguez\Ricardo-Rodriguez,DF,Torino,it Serie A,27,13.8,84.3,3.12
Víctor Rodríguez\Victor-Rodriguez,MF,Elche,es La Liga,31,4.7,91.1,4.47
Rodrygo\Rodrygo,FW,Real Madrid,es La Liga,19,10.9,81.0,3.30
Marko Rog\Marko-Rog,MF,Cagliari,it Serie A,25,12.9,87.5,3.41
Rogério\Rogerio,DF,Sassuolo,it Serie A,22,20.9,84.8,2.92
Luis Rojas\Luis-Rojas,MFFW,Crotone,it Serie A,18,1.2,78.0,0.83
Alessio Romagnoli\Alessio-Romagnoli,DF,Milan,it Serie A,25,21.2,90.5,2.31
Cristian Romero\Cristian-Romero,DF,Atalanta,it Serie A,22,28.3,90.5,2.40
Oriol Romeu\Oriol-Romeu,MF,Southampton,eng Premier League,28,19.6,82.8,4.44
Cristiano Ronaldo\Cristiano-Ronaldo,FW,Juventus,it Serie A,35,31.1,78.5,2.60
Facundo Roncaglia\Facundo-Roncaglia,DF,Osasuna,es La Liga,33,13.7,69.6,3.36
Valentin Rongier\Valentin-Rongier,MF,Marseille,fr Ligue 1,25,21.0,87.0,3.86
Marten de Roon\Marten-de-Roon,MF,Atalanta,it Serie A,29,33.6,87.0,5.92
Jérôme Roussillon\Jerome-Roussillon,DF,Wolfsburg,de Bundesliga,27,13.7,75.0,3.28
Nolan Roux\Nolan-Roux,FW,Nîmes,fr Ligue 1,32,7.2,67.5,0.83
Nicolò Rovella\Nicolo-Rovella,MF,Genoa,it Serie A,18,13.2,85.0,3.56
Amir Rrahmani\Amir-Rrahmani,DF,Napoli,it Serie A,26,12.2,92.2,1.39
Rubén\Ruben,GKMF,Osasuna,es La Liga,36,2.1,65.6,0.00
Waldo Rubio\Waldo-Rubio,FWMF,Valladolid,es La Liga,24,4.2,67.8,2.38
John Ruddy\John-Ruddy,GK,Wolves,eng Premier League,33,1.0,79.2,0.00
Antonio Rüdiger\Antonio-Rudiger,DF,Chelsea,eng Premier League,27,19.0,90.8,2.74
Sebastian Rudy\Sebastian-Rudy,MFDF,Hoffenheim,de Bundesliga,30,18.6,73.4,4.78
Sebastian Rudy\Sebastian-Rudy,DF,Schalke 04,de Bundesliga,30,2.0,66.9,5.00
Kevin Rüegg\Kevin-Ruegg,DFMF,Hellas Verona,it Serie A,21,2.3,68.3,0.87
Daniele Rugani\Daniele-Rugani,DF,Rennes,fr Ligue 1,26,1.0,87.7,2.00
Daniele Rugani\Daniele-Rugani,DF,Cagliari,it Serie A,26,11.1,79.8,2.34
Matteo Ruggeri\Matteo-Ruggeri,DF,Atalanta,it Serie A,18,2.3,81.4,3.91
Mário Rui\Mario-Rui,DF,Napoli,it Serie A,29,18.5,81.5,4.65
Aitor Ruibal\Aitor-Ruibal,FWMF,Betis,es La Liga,24,17.7,75.7,2.88
Fabián Ruiz Peña\Fabian-Ruiz-Pena,MF,Napoli,it Serie A,24,28.5,88.9,5.82
Isma Ruiz\Isma-Ruiz,MF,Granada,es La Liga,19,0.7,71.4,1.43
Kays Ruiz\Kays-Ruiz,FWMF,Paris S-G,fr Ligue 1,17,2.1,87.8,6.67
Víctor Ruiz\Victor-Ruiz,DF,Betis,es La Liga,31,24.0,88.2,2.79
Gerónimo Rulli\Geronimo-Rulli,GK,Villarreal,es La Liga,28,2.0,80.2,0.00
Georginio Rutter\Georginio-Rutter,FW,Hoffenheim,de Bundesliga,18,2.7,79.7,1.85
Georginio Rutter\Georginio-Rutter,FWMF,Rennes,fr Ligue 1,18,0.5,60.0,0.00
Mathew Ryan\Mathew-Ryan,GK,Arsenal,eng Premier League,28,3.0,92.5,0.00
Mathew Ryan\Mathew-Ryan,GK,Brighton,eng Premier League,28,11.0,78.7,0.00
Julian Ryerson\Julian-Ryerson,DFMF,Union Berlin,de Bundesliga,22,11.9,73.5,2.35
Frederik Rønnow\Frederik-Ronnow,GK,Schalke 04,de Bundesliga,27,10.5,74.2,0.00
João Victor Santos Sá\Joao-Victor-Santos-Sa,FW,Wolfsburg,de Bundesliga,26,5.2,78.5,1.92
Roli Pereira de Sa\Roli-Pereira-de-Sa,MFFW,Nantes,fr Ligue 1,23,0.6,91.5,5.00
Idriss Saadi\Idriss-Saadi,FWMF,Strasbourg,fr Ligue 1,28,1.4,60.0,0.71
Youssouf Sabaly\Youssouf-Sabaly,DF,Bordeaux,fr Ligue 1,27,32.3,84.8,4.02
Mathys Saban\Mathys-Saban,FW,Saint-Étienne,fr Ligue 1,18,0.1,100.0,0.00
Marcel Sabitzer\Marcel-Sabitzer,MF,RB Leipzig,de Bundesliga,26,22.5,79.5,7.07
Alexis Saelemaekers\Alexis-Saelemaekers,FW,Milan,it Serie A,21,22.4,80.1,2.81
Modibo Sagnan\Modibo-Sagnan,DFMF,Real Sociedad,es La Liga,21,6.9,86.8,2.03
Allan Saint-Maximin\Allan-Saint-Maximin,FWMF,Newcastle Utd,eng Premier League,23,17.3,79.8,2.66
Borja Sainz\Borja-Sainz,MFFW,Alavés,es La Liga,19,5.0,76.8,2.00
Romain Saïss\Romain-Saiss,DF,Wolves,eng Premier League,30,26.7,82.0,3.97
Bukayo Saka\Bukayo-Saka,FWDF,Arsenal,eng Premier League,18,28.4,74.9,2.25
Hiroki Sakai\Hiroki-Sakai,DF,Marseille,fr Ligue 1,30,26.5,82.9,3.28
Moïse Sakava\Moise-Sakava,MF,Reims,fr Ligue 1,19,0.1,100.0,10.0
Mamadou Sakho\Mamadou-Sakho,DF,Crystal Palace,eng Premier League,30,3.1,87.8,0.97
Jacopo Sala\Jacopo-Sala,DF,Spezia,it Serie A,28,4.2,85.5,5.24
Mohamed Salah\Mohamed-Salah,FW,Liverpool,eng Premier League,28,34.2,83.2,4.01
Eddy Salcedo\Eddy-Salcedo,FWMF,Hellas Verona,it Serie A,18,8.4,69.6,3.10
William Saliba\William-Saliba,DF,Nice,fr Ligue 1,19,20.0,92.6,4.15
Romain Salin\Romain-Salin,GK,Rennes,fr Ligue 1,36,15.0,75.2,0.13
Mohammed Salisu\Mohammed-Salisu,DF,Southampton,eng Premier League,21,9.4,82.4,1.91
Roland Sallai\Roland-Sallai,MFFW,Freiburg,de Bundesliga,23,18.5,71.8,3.08
Salvi\Salvi,MFFW,Cádiz,es La Liga,29,21.5,56.4,1.12
Lazar Samardzic\Lazar-Samardzic,MFFW,RB Leipzig,de Bundesliga,18,2.2,75.4,1.82
Diadie Samassékou\Diadie-Samassekou,MF,Hoffenheim,de Bundesliga,24,28.5,83.9,3.05
Mama Samba Baldé\Mama-Samba-Balde,FW,Dijon,fr Ligue 1,24,24.0,69.7,0.79
Junior Sambia\Junior-Sambia,DFMF,Montpellier,fr Ligue 1,23,27.2,78.9,4.71
Frédéric Sammaritano\Frederic-Sammaritano,FWMF,Dijon,fr Ligue 1,34,12.6,75.0,2.62
Fede San Emeterio\Fede-San-Emeterio,MF,Valladolid,es La Liga,23,16.2,78.4,1.98
Antonio Sanabria\Antonio-Sanabria,FW,Torino,it Serie A,24,10.9,76.3,1.01
Antonio Sanabria\Antonio-Sanabria,FW,Betis,es La Liga,24,10.4,74.9,1.35
Oihan Sancet\Oihan-Sancet,FWMF,Athletic Club,es La Liga,20,11.5,73.8,2.43
Renato Sanches\Renato-Sanches,MF,Lille,fr Ligue 1,22,14.1,83.2,6.81
Juan Sánchez Miño\Juan-Sanchez-Mino,DFMF,Elche,es La Liga,30,5.5,84.3,0.73
Alexis Sánchez\Alexis-Sanchez,FW,Inter,it Serie A,31,12.7,78.3,4.49
Davinson Sánchez\Davinson-Sanchez,DF,Tottenham,eng Premier League,24,16.5,86.9,1.76
Germán Sánchez\German-Sanchez,DF,Granada,es La Liga,33,29.3,77.6,1.40
Javi Sánchez\Javi-Sanchez,DF,Valladolid,es La Liga,23,10.2,82.9,1.96
Manuel Sánchez\Manuel-Sanchez,DF,Osasuna,es La Liga,19,10.8,73.6,4.44
Manuel Sánchez\Manuel-Sanchez,DF,Atlético Madrid,es La Liga,19,0.5,77.4,0.00
Robert Sánchez\Robert-Sanchez,GK,Brighton,eng Premier League,22,27.0,71.6,0.04
Jadon Sancho\Jadon-Sancho,FWMF,Dortmund,de Bundesliga,20,22.9,78.7,6.46
Alex Sandro\Alex-Sandro,DF,Juventus,it Serie A,29,20.6,85.8,6.31
Leroy Sané\Leroy-Sane,FWMF,Bayern Munich,de Bundesliga,24,20.1,74.7,3.33
Salif Sané\Salif-Sane,DF,Schalke 04,de Bundesliga,29,11.9,83.3,3.19
Oier Sanjurjo\Oier-Sanjurjo,MF,Osasuna,es La Liga,34,23.2,67.7,3.32
Mohamed Sankoh\Mohamed-Sankoh,FW,Stuttgart,de Bundesliga,16,0.2,100.0,0.00
Siriki Sanogo\Siriki-Sanogo,MF,Benevento,it Serie A,18,0.1,100.0,0.00
Morgan Sanson\Morgan-Sanson,MF,Marseille,fr Ligue 1,25,9.2,75.7,2.39
Morgan Sanson\Morgan-Sanson,MF,Aston Villa,eng Premier League,25,3.3,75.8,2.73
Nicola Sansone\Nicola-Sansone,FWMF,Bologna,it Serie A,28,13.0,77.0,3.38
Baptiste Santamaria\Baptiste-Santamaria,MF,Angers,fr Ligue 1,25,3.0,87.8,4.67
Baptiste Santamaria\Baptiste-Santamaria,MF,Freiburg,de Bundesliga,25,24.5,76.4,3.80
Federico Santander\Federico-Santander,FW,Bologna,it Serie A,29,0.4,70.6,0.00
Davide Santon\Davide-Santon,DF,Roma,it Serie A,29,6.5,86.8,2.31
Samir Santos\Samir-Santos,DF,Udinese,it Serie A,25,24.6,86.9,3.13
Riccardo Saponara\Riccardo-Saponara,FWMF,Fiorentina,it Serie A,28,0.6,90.5,3.33
Riccardo Saponara\Riccardo-Saponara,FWMF,Spezia,it Serie A,28,4.3,78.1,4.42
Ivan Šaponjić\Ivan-Saponjic,FW,Cádiz,es La Liga,22,4.3,78.8,1.40
Pablo Sarabia\Pablo-Sarabia,FWMF,Paris S-G,fr Ligue 1,28,14.7,76.9,4.15
Josh Sargent\Josh-Sargent,FWMF,Werder Bremen,de Bundesliga,20,27.8,71.0,1.55
Bouna Sarr\Bouna-Sarr,DF,Bayern Munich,de Bundesliga,28,5.0,88.3,6.80
Bouna Sarr\Bouna-Sarr,DF,Marseille,fr Ligue 1,28,0.8,91.7,5.00
Sidy Sarr\Sidy-Sarr,MF,Nîmes,fr Ligue 1,24,5.1,81.5,3.14
Marco Sau\Marco-Sau,MFFW,Benevento,it Serie A,32,8.7,70.1,1.61
Téji Savanier\Teji-Savanier,MF,Montpellier,fr Ligue 1,28,24.1,70.4,5.64
Stefan Savić\Stefan-Savic,DF,Atlético Madrid,es La Liga,29,32.8,86.3,2.26
Romaine Sawyers\Romaine-Sawyers,MF,West Brom,eng Premier League,28,16.5,85.0,3.21
Gianluca Scamacca\Gianluca-Scamacca,FW,Genoa,it Serie A,21,15.0,67.1,1.07
Dane Scarlett\Dane-Scarlett,FW,Tottenham,eng Premier League,16,0.0,,0
Fabian Schär\Fabian-Schar,DF,Newcastle Utd,eng Premier League,28,13.8,77.7,2.83
Aurélien Scheidler\Aurelien-Scheidler,FW,Dijon,fr Ligue 1,22,3.8,75.0,0.53
Nicolás Schiappacasse\Nicolas-Schiappacasse,MF,Sassuolo,it Serie A,21,0.2,100.0,0.00
Pasquale Schiattarella\Pasquale-Schiattarella,MF,Benevento,it Serie A,33,25.0,81.2,5.44
Patrik Schick\Patrik-Schick,FW,Leverkusen,de Bundesliga,24,20.7,72.5,0.77
Sven Schipplock\Sven-Schipplock,FWMF,Arminia,de Bundesliga,31,8.3,54.9,1.20
Xaver Schlager\Xaver-Schlager,MF,Wolfsburg,de Bundesliga,22,29.2,77.2,3.80
Keven Schlotterbeck\Keven-Schlotterbeck,DF,Freiburg,de Bundesliga,23,18.4,82.5,2.34
Nico Schlotterbeck\Nico-Schlotterbeck,DF,Union Berlin,de Bundesliga,20,14.3,81.5,4.34
Jeffrey Schlupp\Jeffrey-Schlupp,MF,Crystal Palace,eng Premier League,27,15.9,70.9,2.26
Kasper Schmeichel\Kasper-Schmeichel,GK,Leicester City,eng Premier League,33,38.0,72.7,0.00
Jonathan Schmid\Jonathan-Schmid,DFMF,Freiburg,de Bundesliga,30,26.6,76.7,4.77
Romano Schmid\Romano-Schmid,FWMF,Werder Bremen,de Bundesliga,20,13.1,71.9,4.58
Benno Schmitz\Benno-Schmitz,DF,Köln,de Bundesliga,25,4.6,72.4,6.09
Morgan Schneiderlin\Morgan-Schneiderlin,MF,Nice,fr Ligue 1,30,24.4,88.1,4.22
Alessandro Schöpf\Alessandro-Schopf,FWMF,Schalke 04,de Bundesliga,26,10.5,79.8,2.00
Jerdy Schouten\Jerdy-Schouten,MF,Bologna,it Serie A,23,27.9,86.7,4.23
Nico Schulz\Nico-Schulz,DF,Dortmund,de Bundesliga,27,6.8,82.5,4.85
Alexander Schwolow\Alexander-Schwolow,GK,Hertha BSC,de Bundesliga,28,26.0,79.1,0.04
Christopher Scott\Christopher-Scott,FW,Bayern Munich,de Bundesliga,18,0.4,75.0,2.50
Matteo Scozzarella\Matteo-Scozzarella,MF,Parma,it Serie A,32,1.7,78.0,2.94
Simone Scuffet\Simone-Scuffet,GK,Udinese,it Serie A,24,1.0,71.4,0.00
Jacopo Segre\Jacopo-Segre,MF,Torino,it Serie A,23,2.1,87.9,0.95
Davie Selke\Davie-Selke,FW,Werder Bremen,de Bundesliga,25,9.0,58.7,1.44
Malik Sellouki\Malik-Sellouki,FWMF,Nice,fr Ligue 1,20,0.7,66.7,4.29
Matz Sels\Matz-Sels,GK,Strasbourg,fr Ligue 1,28,6.0,62.9,0.00
Nélson Semedo\Nelson-Semedo,DF,Wolves,eng Premier League,26,33.1,81.4,3.02
Léo Sena\Leo-Sena,MF,Spezia,it Serie A,24,9.8,88.4,6.43
Stefano Sensi\Stefano-Sensi,MF,Inter,it Serie A,24,6.7,82.4,6.72
Jaime Seoane\Jaime-Seoane,MF,Huesca,es La Liga,23,22.9,76.8,1.97
Luigi Sepe\Luigi-Sepe,GK,Parma,it Serie A,29,36.0,78.4,0.03
Suat Serdar\Suat-Serdar,MF,Schalke 04,de Bundesliga,23,21.7,76.5,2.67
Jean Seri\Jean-Seri,MF,Bordeaux,fr Ligue 1,29,7.9,88.0,3.54
Femi Seriki\Femi-Seriki,DF,Sheffield Utd,eng Premier League,18,0.0,,0
Ryan Sessegnon\Ryan-Sessegnon,DF,Hoffenheim,de Bundesliga,20,17.5,77.8,4.11
Nils Seufert\Nils-Seufert,MFFW,Arminia,de Bundesliga,23,3.8,81.2,2.63
Edgar Sevikyan\Edgar-Sevikyan,MF,Levante,es La Liga,18,0.1,60.0,0.00
Stephan El Shaarawy\Stephan-El-Shaarawy,FWMF,Roma,it Serie A,27,6.4,77.5,1.41
Jamie Shackleton\Jamie-Shackleton,MFDF,Leeds United,eng Premier League,20,5.1,88.3,1.37
Xherdan Shaqiri\Xherdan-Shaqiri,MFFW,Liverpool,eng Premier League,28,6.2,83.6,6.29
Billy Sharp\Billy-Sharp,FW,Sheffield Utd,eng Premier League,34,8.2,69.9,0.73
Luke Shaw\Luke-Shaw,DF,Manchester Utd,eng Premier League,25,29.5,81.6,5.22
Jonjo Shelvey\Jonjo-Shelvey,MF,Newcastle Utd,eng Premier League,28,29.1,73.8,3.78
Eldor Shomurodov\Eldor-Shomurodov,FW,Genoa,it Serie A,25,18.6,70.8,1.34
Shola Shoretire\Shola-Shoretire,FW,Manchester Utd,eng Premier League,16,0.1,75.0,0.00
Mahame Siby\Mahame-Siby,MFFW,Strasbourg,fr Ligue 1,24,0.2,75.0,0.00
Abdoulaye Sidibé\Abdoulaye-Sidibe,MF,Saint-Étienne,fr Ligue 1,18,0.1,50.0,10.0
Djibril Sidibé\Djibril-Sidibe,DF,Monaco,fr Ligue 1,28,22.0,83.4,6.05
Sidnei\Sidnei,DF,Betis,es La Liga,30,7.7,90.6,1.43
Kaj Sierhuis\Kaj-Sierhuis,FW,Reims,fr Ligue 1,22,7.2,65.5,1.94
Tim Siersleben\Tim-Siersleben,DF,Wolfsburg,de Bundesliga,20,0.4,95.2,0.00
Gylfi Sigurðsson\Gylfi-Sigurdsson,MF,Everton,eng Premier League,30,25.0,79.1,2.48
Luca Siligardi\Luca-Siligardi,MF,Crotone,it Serie A,32,0.5,77.3,6.00
Luca Siligardi\Luca-Siligardi,FWMF,Parma,it Serie A,32,0.4,68.2,0.00
Adrien Silva\Adrien-Silva,MF,Sampdoria,it Serie A,31,17.8,87.5,3.71
André Silva\Andre-Silva,FW,Eint Frankfurt,de Bundesliga,24,30.7,74.1,1.50
Bernardo Silva\Bernardo-Silva,MFFW,Manchester City,eng Premier League,25,22.9,89.7,3.14
Caio Henrique Oliveira Silva\Caio-Henrique-Oliveira-Silva,DF,Monaco,fr Ligue 1,23,26.3,79.1,4.22
David Silva\David-Silva,MF,Real Sociedad,es La Liga,34,15.5,83.5,6.58
Fábio Silva\Fabio-Silva,FW,Wolves,eng Premier League,18,15.2,74.2,1.12
Florent da Silva\Florent-da-Silva,FW,Lyon,fr Ligue 1,17,0.0,100.0,0
Gabriel Silva\Gabriel-Silva,DF,Saint-Étienne,fr Ligue 1,29,3.9,83.5,3.59
Gastón Silva\Gaston-Silva,DF,Huesca,es La Liga,26,6.7,86.8,3.58
Rui Silva\Rui-Silva,GK,Granada,es La Liga,26,32.0,55.0,0.00
Thiago Silva\Thiago-Silva,DF,Chelsea,eng Premier League,35,21.5,93.5,3.63
Marco Silvestri\Marco-Silvestri,GK,Hellas Verona,it Serie A,29,34.0,44.6,0.00
Mohamed Simakan\Mohamed-Simakan,DF,Strasbourg,fr Ligue 1,20,17.9,82.7,3.46
Giovanni Simeone\Giovanni-Simeone,FW,Cagliari,it Serie A,25,19.3,73.8,0.47
Moses Simon\Moses-Simon,FWMF,Nantes,fr Ligue 1,25,25.8,64.8,1.74
Unai Simón\Unai-Simon,GK,Athletic Club,es La Liga,23,37.0,70.6,0.05
Xavi Simons\Xavi-Simons,MF,Paris S-G,fr Ligue 1,17,0.0,75.0,0
Jóan Símun Edmundsson\Joan-Simun-Edmundsson,MFFW,Arminia,de Bundesliga,29,0.6,73.3,1.67
Wilfried Singo\Wilfried-Singo,DF,Torino,it Serie A,19,20.6,76.7,3.20
Daley Sinkgraven\Daley-Sinkgraven,DF,Leverkusen,de Bundesliga,25,17.4,82.0,4.25
Dimitris Siovas\Dimitris-Siovas,DF,Huesca,es La Liga,31,34.1,82.8,2.23
Tobias Sippel\Tobias-Sippel,GK,M'Gladbach,de Bundesliga,32,3.8,65.3,0.00
Salvatore Sirigu\Salvatore-Sirigu,GK,Torino,it Serie A,33,32.0,70.0,0.00
Issouf Sissokho\Issouf-Sissokho,MF,Bordeaux,fr Ligue 1,18,0.9,93.2,6.67
Ibrahima Sissoko\Ibrahima-Sissoko,MF,Strasbourg,fr Ligue 1,22,28.7,81.0,3.69
Moussa Sissoko\Moussa-Sissoko,MF,Tottenham,eng Premier League,30,17.6,84.1,2.05
Nelson Sissoko\Nelson-Sissoko,DF,Saint-Étienne,fr Ligue 1,23,5.3,74.3,2.83
Antonio Sivera\Antonio-Sivera,GK,Alavés,es La Liga,23,0.8,45.5,0.00
Jacques Siwe\Jacques-Siwe,FW,Dijon,fr Ligue 1,19,1.9,67.6,0.00
Ellyes Skhiri\Ellyes-Skhiri,MF,Köln,de Bundesliga,25,30.9,87.1,3.33
Łukasz Skorupski\Lukasz-Skorupski,GK,Bologna,it Serie A,29,28.0,77.5,0.04
Andreas Skov Olsen\Andreas-Skov-Olsen,FWDF,Bologna,it Serie A,20,13.1,75.5,2.67
Robert Skov\Robert-Skov,FWDF,Hoffenheim,de Bundesliga,24,12.9,69.5,3.18
Milan Škriniar\Milan-Skriniar,DF,Inter,it Serie A,25,30.9,92.4,3.95
Steven Skrzybski\Steven-Skrzybski,FWDF,Schalke 04,de Bundesliga,27,4.7,59.8,1.91
Petar Škuletić\Petar-Skuletic,FWMF,Montpellier,fr Ligue 1,30,2.6,56.9,0.77
Islam Slimani\Islam-Slimani,FW,Leicester City,eng Premier League,32,0.2,72.7,5.00
Islam Slimani\Islam-Slimani,FW,Lyon,fr Ligue 1,32,6.4,74.3,2.81
William Smallbone\William-Smallbone,MF,Southampton,eng Premier League,20,1.9,82.1,2.63
Chris Smalling\Chris-Smalling,DF,Roma,it Serie A,30,12.3,92.3,0.98
Emile Smith-Rowe\Emile-Smith-Rowe,MFFW,Arsenal,eng Premier League,20,16.0,87.7,2.63
Robert Snodgrass\Robert-Snodgrass,MFFW,West Brom,eng Premier League,32,5.8,78.9,2.59
Robert Snodgrass\Robert-Snodgrass,FWDF,West Ham,eng Premier League,32,0.1,100.0,0.00
Cédric Soares\Cedric-Soares,DF,Arsenal,eng Premier League,28,8.3,75.8,3.25
Rafa Soares\Rafa-Soares,DF,Eibar,es La Liga,25,12.6,69.8,4.29
Rubén Sobrino\Ruben-Sobrino,MFFW,Valencia,es La Liga,28,0.5,73.9,0.00
Rubén Sobrino\Ruben-Sobrino,FWMF,Cádiz,es La Liga,28,12.4,72.8,1.21
Simon Sohm\Simon-Sohm,MF,Parma,it Serie A,19,10.0,85.6,3.40
Augusto Solari\Augusto-Solari,MF,Celta Vigo,es La Liga,28,5.4,71.8,2.22
